id,distfed,distlocal,municipio,seccion,casilla,ubicacion,casilla_tipo
2941,DF6,DL15,CAJEME,911,B1,"REAL DE JAEN SIN NUMERO, ENTRE REAL DE BURGOS Y PUERTO REAL, FRACCIONAMIENTO MISSION DEL REAL, CIUDAD OBREGON, CODIGO POSTAL 85098",URBANA
2942,DF6,DL15,CAJEME,911,C1,"REAL DE JAEN SIN NUMERO, ENTRE REAL DE BURGOS Y PUERTO REAL, FRACCIONAMIENTO MISSION DEL REAL, CIUDAD OBREGON, CODIGO POSTAL 85098",URBANA
2943,DF6,DL15,CAJEME,911,C2,"REAL DE JAEN SIN NUMERO, ENTRE REAL DE BURGOS Y PUERTO REAL, FRACCIONAMIENTO MISSION DEL REAL, CIUDAD OBREGON, CODIGO POSTAL 85098",URBANA
2944,DF6,DL15,CAJEME,911,C3,"REAL DE JAEN SIN NUMERO, ENTRE REAL DE BURGOS Y PUERTO REAL, FRACCIONAMIENTO MISSION DEL REAL, CIUDAD OBREGON, CODIGO POSTAL 85098",URBANA
2945,DF6,DL15,CAJEME,911,C4,"REAL DE JAEN SIN NUMERO, ENTRE REAL DE BURGOS Y PUERTO REAL, FRACCIONAMIENTO MISSION DEL REAL, CIUDAD OBREGON, CODIGO POSTAL 85098",URBANA
2946,DF6,DL15,CAJEME,911,C5,"REAL DE JAEN SIN NUMERO, ENTRE REAL DE BURGOS Y PUERTO REAL, FRACCIONAMIENTO MISSION DEL REAL, CIUDAD OBREGON, CODIGO POSTAL 85098",URBANA
2947,DF6,DL15,CAJEME,911,C6,"REAL DE JAEN SIN NUMERO, ENTRE REAL DE BURGOS Y PUERTO REAL, FRACCIONAMIENTO MISSION DEL REAL, CIUDAD OBREGON, CODIGO POSTAL 85098",URBANA
2948,DF6,DL15,CAJEME,912,B1,"ESMERALDA SIN NUMERO, ENTRE TURQUEZA Y TOPACIO, COLONIA VALLE VERDE, CIUDAD OBREGON, CODIGO POSTAL 85097.",URBANA
2949,DF6,DL15,CAJEME,912,C1,"ESMERALDA SIN NUMERO, ENTRE TURQUEZA Y TOPACIO, COLONIA VALLE VERDE, CIUDAD OBREGON, CODIGO POSTAL 85097.",URBANA
2950,DF6,DL15,CAJEME,912,C2,"ESMERALDA SIN NUMERO, ENTRE TURQUEZA Y TOPACIO, COLONIA VALLE VERDE, CIUDAD OBREGON, CODIGO POSTAL 85097.",URBANA
2951,DF6,DL15,CAJEME,912,C3,"ESMERALDA SIN NUMERO, ENTRE TURQUEZA Y TOPACIO, COLONIA VALLE VERDE, CIUDAD OBREGON, CODIGO POSTAL 85097.",URBANA
2952,DF6,DL15,CAJEME,912,C4,"ESMERALDA SIN NUMERO, ENTRE TURQUEZA Y TOPACIO, COLONIA VALLE VERDE, CIUDAD OBREGON, CODIGO POSTAL 85097.",URBANA
2953,DF6,DL15,CAJEME,912,C5,"ESMERALDA SIN NUMERO, ENTRE TURQUEZA Y TOPACIO, COLONIA VALLE VERDE, CIUDAD OBREGON, CODIGO POSTAL 85097.",URBANA
2954,DF6,DL17,CAJEME,913,B1,"FERNANDO GALAZ SIN NUMERO, ESQUINA SATURNINO SALDIVAR, COLONIA SONORA, CIUDAD OBREGON, CODIGO POSTAL 85198.",URBANA
2955,DF6,DL17,CAJEME,913,C1,"FERNANDO GALAZ SIN NUMERO, ESQUINA SATURNINO SALDIVAR, COLONIA SONORA, CIUDAD OBREGON, CODIGO POSTAL 85198.",URBANA
2956,DF6,DL17,CAJEME,914,B1,"CALLE CUARTA #7541; ENTRE VICENTE PADILLA Y CALLE 400, COLONIA SONORA Y O VALLE DEL SOL, CIUDAD OBREGON, CODIGO POSTAL 85198.",URBANA
2957,DF6,DL17,CAJEME,914,C1,"CALLE CUARTA #7541; ENTRE VICENTE PADILLA Y CALLE 400, COLONIA SONORA Y O VALLE DEL SOL, CIUDAD OBREGON, CODIGO POSTAL 85198.",URBANA
2958,DF6,DL15,CAJEME,915,B1,"CALLE CTM SIN NUMERO, CASI ESQUINA CON PASEO MIRAVALLE, COLONIA MISSION DEL SOL, CIUDAD OBREGON, CODIGO POSTAL 85097.",URBANA
2959,DF6,DL15,CAJEME,915,C1,"CALLE CTM SIN NUMERO, CASI ESQUINA CON PASEO MIRAVALLE, COLONIA MISSION DEL SOL, CIUDAD OBREGON, CODIGO POSTAL 85097.",URBANA
2960,DF6,DL15,CAJEME,915,C2,"CALLE CTM SIN NUMERO, CASI ESQUINA CON PASEO MIRAVALLE, COLONIA MISSION DEL SOL, CIUDAD OBREGON, CODIGO POSTAL 85097.",URBANA
2961,DF6,DL15,CAJEME,915,C3,"CALLE CTM SIN NUMERO, CASI ESQUINA CON PASEO MIRAVALLE, COLONIA MISSION DEL SOL, CIUDAD OBREGON, CODIGO POSTAL 85097.",URBANA
2962,DF6,DL15,CAJEME,916,B1,"VENECIA SIN NUMERO, ENTRE PASEO MIRAVALLE Y ESCOCIA, COLONIA VILLA FONTANA, CIUDAD OBREGON, CODIGO POSTAL 85096.",URBANA
2963,DF6,DL15,CAJEME,916,C1,"VENECIA SIN NUMERO, ENTRE PASEO MIRAVALLE Y ESCOCIA, COLONIA VILLA FONTANA, CIUDAD OBREGON, CODIGO POSTAL 85096.",URBANA
2964,DF6,DL15,CAJEME,916,C2,"VENECIA SIN NUMERO, ENTRE PASEO MIRAVALLE Y ESCOCIA, COLONIA VILLA FONTANA, CIUDAD OBREGON, CODIGO POSTAL 85096.",URBANA
2965,DF6,DL15,CAJEME,916,C3,"VENECIA SIN NUMERO, ENTRE PASEO MIRAVALLE Y ESCOCIA, COLONIA VILLA FONTANA, CIUDAD OBREGON, CODIGO POSTAL 85096.",URBANA
2966,DF6,DL15,CAJEME,916,C4,"VENECIA SIN NUMERO, ENTRE PASEO MIRAVALLE Y ESCOCIA, COLONIA VILLA FONTANA, CIUDAD OBREGON, CODIGO POSTAL 85096.",URBANA
2967,DF6,DL15,CAJEME,916,C5,"VENECIA SIN NUMERO, ENTRE PASEO MIRAVALLE Y ESCOCIA, COLONIA VILLA FONTANA, CIUDAD OBREGON, CODIGO POSTAL 85096.",URBANA
2968,DF6,DL15,CAJEME,917,B1,"VERSALLES #1104, ENTRE JALISCO Y CASI ESQUINA CON SUIZA, COLONIA VILLA FONTANA, CIUDAD OBREGON, CODIGO POSTAL 85096.",URBANA
2969,DF6,DL15,CAJEME,917,C1,"VERSALLES #1104, ENTRE JALISCO Y CASI ESQUINA CON SUIZA, COLONIA VILLA FONTANA, CIUDAD OBREGON, CODIGO POSTAL 85096.",URBANA
2970,DF6,DL17,CAJEME,918,B1,"MISION COCOSPERA SIN NUMERO, ENTRE MISION BAMOCHI Y MISION CIBUTA, COLONIA FRANCISCO EUSEBIO KINO, CIUDAD OBREGON, CODIGO POSTAL 85194.",URBANA
2971,DF6,DL17,CAJEME,919,B1,"SANTA ANA SIN NUMERO, ENTRE MISION COCOSPERA Y MISION MAGDALENA, COLONIA FRANCISCO EUSEBIO KINO, CIUDAD OBREGON, CODIGO POSTAL 85194.",URBANA
2972,DF6,DL17,CAJEME,919,C1,"SANTA ANA SIN NUMERO, ENTRE MISION COCOSPERA Y MISION MAGDALENA, COLONIA FRANCISCO EUSEBIO KINO, CIUDAD OBREGON, CODIGO POSTAL 85194.",URBANA
2973,DF6,DL17,CAJEME,919,C2,"SANTA ANA SIN NUMERO, ENTRE MISION COCOSPERA Y MISION MAGDALENA, COLONIA FRANCISCO EUSEBIO KINO, CIUDAD OBREGON, CODIGO POSTAL 85194.",URBANA
2974,DF6,DL17,CAJEME,919,C3,"SANTA ANA SIN NUMERO, ENTRE MISION COCOSPERA Y MISION MAGDALENA, COLONIA FRANCISCO EUSEBIO KINO, CIUDAD OBREGON, CODIGO POSTAL 85194.",URBANA
2975,DF6,DL17,CAJEME,920,B1,"JUSTICIA SIN NUMERO, ENTRE HERIBERTO CASTILLO Y REGIDORES, COLONIA CUAUHTEMOC CARDENAS, CIUDAD OBREGON, CODIGO POSTAL 85195.",URBANA
2976,DF6,DL17,CAJEME,920,C1,"JUSTICIA SIN NUMERO, ENTRE HERIBERTO CASTILLO Y REGIDORES, COLONIA CUAUHTEMOC CARDENAS, CIUDAD OBREGON, CODIGO POSTAL 85195.",URBANA
2977,DF6,DL17,CAJEME,920,C2,"JUSTICIA SIN NUMERO, ENTRE HERIBERTO CASTILLO Y REGIDORES, COLONIA CUAUHTEMOC CARDENAS, CIUDAD OBREGON, CODIGO POSTAL 85195.",URBANA
2978,DF6,DL17,CAJEME,920,C3,"JUSTICIA SIN NUMERO, ENTRE HERIBERTO CASTILLO Y REGIDORES, COLONIA CUAUHTEMOC CARDENAS, CIUDAD OBREGON, CODIGO POSTAL 85195.",URBANA
2979,DF6,DL17,CAJEME,921,B1,"COAHUILA SIN NUMERO, ENTRE VIOLETAS Y PASEO LAS PALMAS, COLONIA MAXIMILIANO R. LOPEZ, CIUDAD OBREGON, CODIGO POSTAL 85195.",URBANA
2980,DF6,DL17,CAJEME,921,C1,"COAHUILA SIN NUMERO, ENTRE VIOLETAS Y PASEO LAS PALMAS, COLONIA MAXIMILIANO R. LOPEZ, CIUDAD OBREGON, CODIGO POSTAL 85195.",URBANA
2981,DF6,DL17,CAJEME,922,B1,"PASEO LAS PALMAS NUMERO 305, ESQUINA AVENIDA LAS FLORES, COLONIA JARDINES DEL VALLE, CODIGO POSTAL 85196.",URBANA
2982,DF6,DL17,CAJEME,922,C1,"PASEO LAS PALMAS NUMERO 305, ESQUINA AVENIDA LAS FLORES, COLONIA JARDINES DEL VALLE, CODIGO POSTAL 85196.",URBANA
2983,DF6,DL15,CAJEME,923,B1,"PASEO DE LAS PALMAS SIN NUMERO, CASI ESQUINA CON 5 DE FEBRERO Y/O DOCTOR NORMAN E BOURLAUG, COLONIA VILLA FONTANA, CIUDAD OBREGON, CODIGO POSTAL 85096.",URBANA
2984,DF6,DL15,CAJEME,923,C1,"PASEO DE LAS PALMAS SIN NUMERO, CASI ESQUINA CON 5 DE FEBRERO Y/O DOCTOR NORMAN E BOURLAUG, COLONIA VILLA FONTANA, CIUDAD OBREGON, CODIGO POSTAL 85096.",URBANA
2985,DF6,DL15,CAJEME,924,B1,"VALLE DEL CEMPOALT # 1442, ENTRE PASEO MIRAVALLE Y VALLE YOREME, COLONIA VALLE DORADO, CIUDAD OBREGON, CODIGO POSTAL 85095.",URBANA
2986,DF6,DL15,CAJEME,924,C1,"VALLE DEL CEMPOALT # 1438, ENTRE PASEO MIRAVALLE Y VALLE YOREME, COLONIA VALLE DORADO, CIUDAD OBREGON, CODIGO POSTAL 85095",URBANA
2987,DF6,DL15,CAJEME,925,B1,"VALLE DEL GIRASOL #1119, ENTRE JALISCO Y VALLE FERTIL, COLONIA VALLE DORADO, CIUDAD OBREGON, CODIGO POSTAL 85095.",URBANA
2988,DF6,DL15,CAJEME,925,C1,"VALLE DEL GIRASOL # 1117, ENTRE JALISCO Y VALLE FERTIL, COLONIA VALLE DORADO, CIUDAD OBREGON, CODIGO POSTAL 85095",URBANA
2989,DF6,DL17,CAJEME,926,B1,"CALLE LIRIOS NUMERO 287, ESQUINA CON AVENIDA DE LAS FLORES, COLONIA MAXIMILIANO R. LOPEZ, CIUDAD OBREGON, CODIGO POSTAL 85195.",URBANA
2990,DF6,DL17,CAJEME,926,C1,"CALLE LIRIOS NUMERO 287, ESQUINA CON AVENIDA DE LAS FLORES, COLONIA MAXIMILIANO R. LOPEZ, CIUDAD OBREGON, CODIGO POSTAL 85195.",URBANA
2991,DF6,DL17,CAJEME,927,B1,"CLAVEL SIN NUMERO, ESQUINA MARGARITAS, COLONIA JARDINES DEL VALLE, CIUDAD OBREGON, CODIGO POSTAL 85196.",URBANA
2992,DF6,DL17,CAJEME,927,C1,"CLAVEL SIN NUMERO, ESQUINA MARGARITAS, COLONIA JARDINES DEL VALLE, CIUDAD OBREGON, CODIGO POSTAL 85196.",URBANA
2993,DF6,DL17,CAJEME,928,B1,"LIRIOS SIN NUMERO, ENTRE COAHUILA Y AJONJOLI, COLONIA MAXIMILIANO R. LOPEZ, CIUDAD OBREGON, CODIGO POSTAL 85195.",URBANA
2994,DF6,DL17,CAJEME,928,C1,"LIRIOS SIN NUMERO, ENTRE COAHUILA Y AJONJOLI, COLONIA MAXIMILIANO R. LOPEZ, CIUDAD OBREGON, CODIGO POSTAL 85195.",URBANA
2995,DF6,DL17,CAJEME,928,C2,"LIRIOS SIN NUMERO, ENTRE COAHUILA Y AJONJOLI, COLONIA MAXIMILIANO R. LOPEZ, CIUDAD OBREGON, CODIGO POSTAL 85195.",URBANA
2996,DF6,DL15,CAJEME,929,B1,"VALLE DORADO #1120, ENTRE JALISCO Y VALLE FERTIL, COLONIA VALLE DORADO, CIUDAD OBREGON, CODIGO POSTAL 85095.",URBANA
2997,DF6,DL15,CAJEME,929,C1,"VALLE DORADO #1120, ENTRE JALISCO Y VALLE FERTIL, COLONIA VALLE DORADO, CIUDAD OBREGON, CODIGO POSTAL 85095.",URBANA
2998,DF6,DL15,CAJEME,930,B1,"VALLE YOREME SIN NUMERO, ENTRE VALLE DEL TRIGO Y VALLE DORADO, COLONIA VALLE DORADO, CIUDAD OBREGON, CODIGO POSTAL 85095.",URBANA
2999,DF6,DL15,CAJEME,930,C1,"VALLE YOREME SIN NUMERO, ENTRE VALLE DEL TRIGO Y VALLE DORADO, COLONIA VALLE DORADO, CIUDAD OBREGON, CODIGO POSTAL 85095.",URBANA
3000,DF6,DL15,CAJEME,931,B1,"VALLE DEL YORI NUMERO 1516, CASI ESQUINA PASEO MIRAVALLE, COLONIA VALLE DORADO, CIUDAD OBREGON, CODIGO POSTAL 85095.",URBANA
3001,DF6,DL15,CAJEME,931,C1,"VALLE DEL YORI NUMERO 1516, CASI ESQUINA PASEO MIRAVALLE, COLONIA VALLE DORADO, CIUDAD OBREGON, CODIGO POSTAL 85095.",URBANA
3002,DF6,DL15,CAJEME,932,B1,"VALLE DEL BUFFEL SIN NUMERO, ESQUINA VALLE DEL TRIGO, COLONIA VALLE DORADO, CIUDAD OBREGON, CODIGO POSTAL 85095.",URBANA
3003,DF6,DL15,CAJEME,932,C1,"VALLE DEL BUFFEL SIN NUMERO, ESQUINA VALLE DEL TRIGO, COLONIA VALLE DORADO, CIUDAD OBREGON, CODIGO POSTAL 85095.",URBANA
3004,DF6,DL16,CAJEME,933,B1,"CALLE TASTE SIN NUMERO, CUMURIPA, CODIGO POSTAL 85210.",RURAL
3005,DF6,DL16,CAJEME,934,B1,"PRESA SANTA ROSA SIN NUMERO, BUENAVISTA, CODIGO POSTAL 85210.",RURAL
3006,DF6,DL16,CAJEME,935,B1,"FRANCISCO ACUNA SIN NUMERO, LOS HORNOS, CODIGO POSTAL 85210",RURAL
3007,DF6,DL16,CAJEME,936,B1,"CARRETERA INTERNACIONAL KILOMETRO 17, LOMA DE GUAMUCHIL, CODIGO POSTAL 85217.",RURAL
3008,DF6,DL16,CAJEME,936,C1,"CARRETERA INTERNACIONAL KILOMETRO 17, LOMA DE GUAMUCHIL, CODIGO POSTAL 85217.",RURAL
3009,DF6,DL16,CAJEME,936,E1,"CALLE 7 DE NOVIEMBRE SIN NUMERO, ENTRE PEDRO SOQUI URIAS E IGNACIO SUAREZ, ESTACION CORRAL, CODIGO POSTAL 85217",RURAL
3010,DF6,DL16,CAJEME,937,B1,"BENITO JUAREZ NUMERO 619 SUR Y JALISCO, COLONIA LUIS ANTILLON, ESPERANZA, CODIGO POSTAL 85210.",RURAL
3011,DF6,DL16,CAJEME,937,C1,"BENITO JUAREZ NUMERO 619 SUR Y JALISCO, COLONIA LUIS ANTILLON, ESPERANZA, CODIGO POSTAL 85210.",RURAL
3012,DF6,DL16,CAJEME,937,E1,"CARRETERA A HORNOS, DOMICILIO CONOCIDO, EL PUEBLITO KILOMETRO NUEVE, CODIGO POSTAL 85210",RURAL
3013,DF6,DL16,CAJEME,938,B1,"ANA JAZMIN VALENZUELA SIN NUMERO, ESQUINA MANUEL MORAGA, ESTACION CORRAL, CODIGO POSTAL 85217.",URBANA
3014,DF6,DL16,CAJEME,938,C1,"ANA JAZMIN VALENZUELA SIN NUMERO, ESQUINA MANUEL MORAGA, ESTACION CORRAL, CODIGO POSTAL 85217.",URBANA
3015,DF6,DL16,CAJEME,939,B1,"MADERO SIN NUMERO, ESQUINA DOLORES RODRIGUEZ, COLONIA ROBINSON BOURS, ESPERANZA, CODIGO POSTAL 85210",URBANA
3016,DF6,DL16,CAJEME,939,C1,"MADERO SIN NUMERO, ESQUINA DOLORES RODRIGUEZ, COLONIA ROBINSON BOURS, ESPERANZA, CODIGO POSTAL 85210",URBANA
3017,DF6,DL16,CAJEME,940,B1,"GUANAJUATO SIN NUMERO, ENTRE OBREGON Y VENUSTIANO CARRANZA, ESPERANZA, CODIGO POSTAL 85210.",URBANA
3018,DF6,DL16,CAJEME,940,C1,"GUANAJUATO SIN NUMERO, ENTRE OBREGON Y VENUSTIANO CARRANZA, ESPERANZA, CODIGO POSTAL 85210.",URBANA
3019,DF6,DL16,CAJEME,941,B1,"VICAM #111, ESQUINA CON RAHUM, COLONIA EDUARDO ESTRELLA, COCORIT, CODIGO POSTAL 85219.",RURAL
3020,DF6,DL16,CAJEME,941,C1,"VICAM #111, ESQUINA CON RAHUM, COLONIA EDUARDO ESTRELLA, COCORIT, CODIGO POSTAL 85219.",RURAL
3021,DF6,DL16,CAJEME,942,B1,"CAMINO CARRETERO SIN NUMERO, BARRIO CONTY, COCORIT, CODIGO POSTAL 85219.",URBANA
3022,DF6,DL16,CAJEME,942,C1,"CAMINO CARRETERO SIN NUMERO, BARRIO CONTY, COCORIT, CODIGO POSTAL 85219.",URBANA
3023,DF6,DL16,CAJEME,943,B1,"HEROICO COLEGIO MILITAR SIN NUMERO, ENTRE FRANCISCO I. MADERO Y VENUSTIANO CARRANZA, ESPERANZA, CODIGO POSTAL 85210.",URBANA
3024,DF6,DL16,CAJEME,943,C1,"HEROICO COLEGIO MILITAR SIN NUMERO, ENTRE FRANCISCO I. MADERO Y VENUSTIANO CARRANZA, ESPERANZA, CODIGO POSTAL 85210.",URBANA
3025,DF6,DL16,CAJEME,944,B1,"PUEBLA NUMERO 535, ENTRE GRACIANO SANCHEZ Y LAZARO CARDENAS, COLONIA EJIDAL, ESPERANZA, CODIGO POSTAL 85210.",URBANA
3026,DF6,DL16,CAJEME,944,C1,"PUEBLA NUMERO 535, ENTRE GRACIANO SANCHEZ Y LAZARO CARDENAS, COLONIA EJIDAL, ESPERANZA, CODIGO POSTAL 85210.",URBANA
3027,DF6,DL16,CAJEME,945,B1,"CARLOS FUENTES # 1336, ENTRE RUBEN DARIO Y SOR JUANA INES DE LA CRUZ, COLONIA LEANDRO VALLE, ESPERANZA, CODIGO POSTAL 85210.",URBANA
3028,DF6,DL16,CAJEME,945,C1,"CARLOS FUENTES # 1336, ENTRE RUBEN DARIO Y SOR JUANA INES DE LA CRUZ, COLONIA LEANDRO VALLE, ESPERANZA, CODIGO POSTAL 85210.",URBANA
3029,DF6,DL16,CAJEME,945,C2,"CARLOS FUENTES # 1336, ENTRE RUBEN DARIO Y SOR JUANA INES DE LA CRUZ, COLONIA LEANDRO VALLE, ESPERANZA, CODIGO POSTAL 85210.",URBANA
3030,DF6,DL16,CAJEME,945,C3,"CARLOS FUENTES # 1336, ENTRE RUBEN DARIO Y SOR JUANA INES DE LA CRUZ, COLONIA LEANDRO VALLE, ESPERANZA, CODIGO POSTAL 85210.",URBANA
3031,DF6,DL16,CAJEME,945,C4,"CARLOS FUENTES # 1336, ENTRE RUBEN DARIO Y SOR JUANA INES DE LA CRUZ, COLONIA LEANDRO VALLE, ESPERANZA, CODIGO POSTAL 85210.",URBANA
3032,DF6,DL16,CAJEME,946,B1,"BENITO JUAREZ NUMERO 106, ESQUINA NINOS HEROES, COLONIA CENTRO, ESPERANZA, CODIGO POSTAL 85210.",URBANA
3033,DF6,DL16,CAJEME,946,C1,"BENITO JUAREZ NUMERO 106, ESQUINA NINOS HEROES, COLONIA CENTRO, ESPERANZA, CODIGO POSTAL 85210.",URBANA
3034,DF6,DL16,CAJEME,947,B1,"NINOS HEROES SIN NUMERO, ESQUINA CUAUHTEMOC, COLONIA CENTRO, ESPERANZA, CODIGO POSTAL 85210.",URBANA
3035,DF6,DL16,CAJEME,947,C1,"NINOS HEROES SIN NUMERO, ESQUINA CUAUHTEMOC, COLONIA CENTRO, ESPERANZA, CODIGO POSTAL 85210.",URBANA
3036,DF6,DL16,CAJEME,948,B1,"AVENIDA HIDALGO SIN NUMERO Y GENERAL ALVARO OBREGON, COLONIA CENTRO, COCORIT, CODIGO POSTAL 85219.",URBANA
3037,DF6,DL16,CAJEME,948,C1,"AVENIDA HIDALGO SIN NUMERO Y GENERAL ALVARO OBREGON, COLONIA CENTRO, COCORIT, CODIGO POSTAL 85219.",URBANA
3038,DF6,DL16,CAJEME,949,B1,"CALZADA ANTONIO VALDEZ HERRERA Y CALIFORNIA NORTE SIN NUMERO, COCORIT, CODIGO POSTAL 85219.",URBANA
3039,DF6,DL16,CAJEME,949,C1,"CALZADA ANTONIO VALDEZ HERRERA Y CALIFORNIA NORTE SIN NUMERO, COCORIT, CODIGO POSTAL 85219.",URBANA
3040,DF6,DL16,CAJEME,949,C2,"CALZADA ANTONIO VALDEZ HERRERA Y CALIFORNIA NORTE SIN NUMERO, COCORIT, CODIGO POSTAL 85219.",URBANA
3041,DF6,DL16,CAJEME,949,C3,"CALZADA ANTONIO VALDEZ HERRERA Y CALIFORNIA NORTE SIN NUMERO, COCORIT, CODIGO POSTAL 85219.",URBANA
3042,DF6,DL16,CAJEME,949,C4,"CALZADA ANTONIO VALDEZ HERRERA Y CALIFORNIA NORTE SIN NUMERO, COCORIT, CODIGO POSTAL 85219.",URBANA
3043,DF6,DL16,CAJEME,949,C5,"CALZADA ANTONIO VALDEZ HERRERA Y CALIFORNIA NORTE SIN NUMERO, COCORIT, CODIGO POSTAL 85219.",URBANA
3044,DF6,DL16,CAJEME,949,C6,"CALZADA ANTONIO VALDEZ HERRERA Y CALIFORNIA NORTE SIN NUMERO, COCORIT, CODIGO POSTAL 85219.",URBANA
3045,DF6,DL16,CAJEME,949,C7,"CALZADA ANTONIO VALDEZ HERRERA Y CALIFORNIA NORTE SIN NUMERO, COCORIT, CODIGO POSTAL 85219.",URBANA
3046,DF6,DL16,CAJEME,950,B1,"OBREGON SIN NUMERO, ENTRE QUERETARO Y PRIMERA VERACRUZ, COLONIA CENTRO, ESPERANZA, CODIGO POSTAL 85210.",URBANA
3047,DF6,DL16,CAJEME,950,C1,"OBREGON SIN NUMERO, ENTRE QUERETARO Y PRIMERA VERACRUZ, COLONIA CENTRO, ESPERANZA, CODIGO POSTAL 85210.",URBANA
3048,DF6,DL16,CAJEME,951,B1,"PASEO DEL TULIPAN SIN NUMERO, ENTRE PASEO DEL CAMPESTRE Y PASEO DE LAS FLORES, COLONIA VILLA BONITA, CODIGO POSTAL 85210.",URBANA
3049,DF6,DL16,CAJEME,951,C1,"PASEO DEL TULIPAN SIN NUMERO, ENTRE PASEO DEL CAMPESTRE Y PASEO DE LAS FLORES, COLONIA VILLA BONITA, CODIGO POSTAL 85210.",URBANA
3050,DF6,DL16,CAJEME,951,C2,"PASEO DEL TULIPAN SIN NUMERO, ENTRE PASEO DEL CAMPESTRE Y PASEO DE LAS FLORES, COLONIA VILLA BONITA, CODIGO POSTAL 85210.",URBANA
3051,DF6,DL16,CAJEME,951,C3,"PASEO DEL TULIPAN SIN NUMERO, ENTRE PASEO DEL CAMPESTRE Y PASEO DE LAS FLORES, COLONIA VILLA BONITA, CODIGO POSTAL 85210.",URBANA
3052,DF6,DL16,CAJEME,951,C4,"PASEO DEL TULIPAN SIN NUMERO, ENTRE PASEO DEL CAMPESTRE Y PASEO DE LAS FLORES, COLONIA VILLA BONITA, CODIGO POSTAL 85210.",URBANA
3053,DF6,DL16,CAJEME,951,C5,"PASEO DEL TULIPAN SIN NUMERO, ENTRE PASEO DEL CAMPESTRE Y PASEO DE LAS FLORES, COLONIA VILLA BONITA, CODIGO POSTAL 85210.",URBANA
3054,DF6,DL16,CAJEME,951,C6,"PASEO DEL TULIPAN SIN NUMERO, ENTRE PASEO DEL CAMPESTRE Y PASEO DE LAS FLORES, COLONIA VILLA BONITA, CODIGO POSTAL 85210.",URBANA
3055,DF6,DL16,CAJEME,951,C7,"PASEO DEL TULIPAN SIN NUMERO, ENTRE PASEO DEL CAMPESTRE Y PASEO DE LAS FLORES, COLONIA VILLA BONITA, CODIGO POSTAL 85210.",URBANA
3056,DF6,DL16,CAJEME,951,C8,"PASEO DEL TULIPAN SIN NUMERO, ENTRE PASEO DEL CAMPESTRE Y PASEO DE LAS FLORES, COLONIA VILLA BONITA, CODIGO POSTAL 85210.",URBANA
3057,DF6,DL16,CAJEME,951,C9,"PASEO DEL TULIPAN SIN NUMERO, ENTRE PASEO DEL CAMPESTRE Y PASEO DE LAS FLORES, COLONIA VILLA BONITA, CODIGO POSTAL 85210.",URBANA
3058,DF6,DL16,CAJEME,951,C10,"PASEO DEL TULIPAN SIN NUMERO, ENTRE PASEO DEL CAMPESTRE Y PASEO DE LAS FLORES, COLONIA VILLA BONITA, CODIGO POSTAL 85210.",URBANA
3059,DF6,DL16,CAJEME,951,C11,"PASEO DEL TULIPAN SIN NUMERO, ENTRE PASEO DEL CAMPESTRE Y PASEO DE LAS FLORES, COLONIA VILLA BONITA, CODIGO POSTAL 85210.",URBANA
3060,DF6,DL16,CAJEME,951,C12,"PASEO DEL TULIPAN SIN NUMERO, ENTRE PASEO DEL CAMPESTRE Y PASEO DE LAS FLORES, COLONIA VILLA BONITA, CODIGO POSTAL 85210.",URBANA
3061,DF6,DL16,CAJEME,951,C13,"PASEO DEL TULIPAN SIN NUMERO, ENTRE PASEO DEL CAMPESTRE Y PASEO DE LAS FLORES, COLONIA VILLA BONITA, CODIGO POSTAL 85210.",URBANA
3062,DF6,DL16,CAJEME,951,C14,"PASEO DEL TULIPAN SIN NUMERO, ENTRE PASEO DEL CAMPESTRE Y PASEO DE LAS FLORES, COLONIA VILLA BONITA, CODIGO POSTAL 85210.",URBANA
3063,DF6,DL16,CAJEME,951,C15,"PASEO DEL TULIPAN SIN NUMERO, ENTRE PASEO DEL CAMPESTRE Y PASEO DE LAS FLORES, COLONIA VILLA BONITA, CODIGO POSTAL 85210.",URBANA
3064,DF6,DL16,CAJEME,951,E1,"CALLE FERNANDO MONTES DE OCA SIN NUMERO, ENTRE PUERTO DE GUAYMAS Y AJIABAMPO, COLONIA NUEVA ESPERANZA, ESPERANZA, CODIGO POSTAL 85210",URBANA
3065,DF6,DL16,CAJEME,951,E1 C1,"CALLE FERNANDO MONTES DE OCA SIN NUMERO, ENTRE PUERTO DE GUAYMAS Y AJIABAMPO, COLONIA NUEVA ESPERANZA, ESPERANZA, CODIGO POSTAL 85210",URBANA
3066,DF6,DL16,CAJEME,951,E1 C2,"CALLE FERNANDO MONTES DE OCA SIN NUMERO, ENTRE PUERTO DE GUAYMAS Y AJIABAMPO, COLONIA NUEVA ESPERANZA, ESPERANZA, CODIGO POSTAL 85210",URBANA
3067,DF6,DL16,CAJEME,952,B1,"CALLE CANAL BAJO PRINCIPAL SIN NUMERO, LAS ARENERAS, CODIGO POSTAL 85203.",RURAL
3068,DF6,DL16,CAJEME,952,C1,"CALLE CANAL BAJO PRINCIPAL SIN NUMERO, LAS ARENERAS, CODIGO POSTAL 85203.",RURAL
3069,DF6,DL16,CAJEME,952,E1,"CARRETERA INTERNACIONAL NUMERO 15, PUENTE DE PICOS, CODIGO POSTAL 85219",RURAL
